STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SUMLEV,STATE,COUNTY,TRACT,BLOCK,GEOID10_1,P0010001,P0010003,P0010004,P0020002,P0030001,P0030003,P0030004,P0040002
37,119,1504,2024,3.71E+14,Block 2024,G5040,,,S,18023,0,35.2390523,-80.7584104,750,37,119,1504,2024,3.71E+14,36,14,17,9,29,13,14,5
37,119,1608,1012,3.71E+14,Block 1012,G5040,,,S,28948,0,35.2362394,-80.7615384,750,37,119,1608,1012,3.71E+14,59,31,18,20,46,23,16,12
37,119,1608,2007,3.71E+14,Block 2007,G5040,,,S,28271,0,35.2354591,-80.758555,750,37,119,1608,2007,3.71E+14,45,14,20,10,40,14,17,10
37,119,1608,2008,3.71E+14,Block 2008,G5040,,,S,26736,0,35.2346577,-80.7590851,750,37,119,1608,2008,3.71E+14,43,22,12,0,34,20,11,0
37,119,1608,2006,3.71E+14,Block 2006,G5040,,,S,41022,0,35.2346687,-80.7564769,750,37,119,1608,2006,3.71E+14,61,29,21,8,51,25,19,5
37,119,1603,1015,3.71E+14,Block 1015,G5040,,,S,52678,0,35.2254464,-80.7575809,750,37,119,1603,1015,3.71E+14,82,44,18,16,64,38,13,9
37,119,1504,3005,3.71E+14,Block 3005,G5040,,,S,32838,0,35.2386523,-80.749533,750,37,119,1504,3005,3.71E+14,58,17,36,7,47,16,28,6
37,119,1507,3002,3.71E+14,Block 3002,G5040,,,S,56576,0,35.2437369,-80.7419294,750,37,119,1507,3002,3.71E+14,19,9,2,13,13,6,1,8
37,119,3102,1000,3.71E+14,Block 1000,G5040,,,S,47612,0,35.1587527,-80.8499427,750,37,119,3102,1000,3.71E+14,0,0,0,0,0,0,0,0
37,119,3018,1010,3.71E+14,Block 1010,G5040,,,S,7334,0,35.101717,-80.7843597,750,37,119,3018,1010,3.71E+14,82,36,7,6,69,32,7,5
37,119,5844,2039,3.71E+14,Block 2039,G5040,,,S,26483,0,35.0194627,-80.8311413,750,37,119,5844,2039,3.71E+14,15,8,0,0,8,4,0,0
37,119,1200,2002,3.71E+14,Block 2002,G5040,,,S,35347,0,35.2224465,-80.7868971,750,37,119,1200,2002,3.71E+14,50,44,2,1,44,38,2,1
37,119,1702,1004,3.71E+14,Block 1004,G5040,,,S,20675,0,35.2134663,-80.7785027,750,37,119,1702,1004,3.71E+14,16,16,0,0,16,16,0,0
37,119,1702,1010,3.71E+14,Block 1010,G5040,,,S,13962,0,35.206889,-80.7790017,750,37,119,1702,1010,3.71E+14,12,11,1,0,11,10,1,0
37,119,1702,2005,3.71E+14,Block 2005,G5040,,,S,42197,0,35.2041813,-80.7796203,750,37,119,1702,2005,3.71E+14,65,52,7,9,56,45,6,6
37,119,1606,2003,3.71E+14,Block 2003,G5040,,,S,13748,0,35.2213994,-80.7706071,750,37,119,1606,2003,3.71E+14,77,23,52,5,66,22,42,5
37,119,1802,2013,3.71E+14,Block 2013,G5040,,,S,33567,0,35.1977832,-80.7807349,750,37,119,1802,2013,3.71E+14,58,50,5,5,49,41,5,5
37,119,5840,1015,3.71E+14,Block 1015,G5040,,,S,21581,0,35.0574336,-80.8183409,750,37,119,5840,1015,3.71E+14,0,0,0,0,0,0,0,0
37,119,6109,1003,3.71E+14,Block 1003,G5040,,,S,45995,0,35.317919,-80.8476158,750,37,119,6109,1003,3.71E+14,0,0,0,0,0,0,0,0
37,119,5307,1002,3.71E+14,Block 1002,G5040,,,S,3994,0,35.2838214,-80.7715977,750,37,119,5307,1002,3.71E+14,4,0,1,0,3,0,1,0
37,119,5907,2012,3.71E+14,Block 2012,G5040,,,S,213646,0,35.1558804,-81.0017811,750,37,119,5907,2012,3.71E+14,52,52,0,0,47,47,0,0
37,119,6104,1013,3.71E+14,Block 1013,G5040,,,S,88561,0,35.3048793,-80.9323543,750,37,119,6104,1013,3.71E+14,43,34,6,0,34,28,4,0
37,119,5617,1008,3.71E+14,Block 1008,G5040,,,S,16695,0,35.2518457,-80.715562,750,37,119,5617,1008,3.71E+14,31,5,26,0,22,4,18,0
37,119,1508,1012,3.71E+14,Block 1012,G5040,,,S,15056,0,35.2515142,-80.7312643,750,37,119,1508,1012,3.71E+14,6,4,2,3,6,4,2,3
37,119,2701,2012,3.71E+14,Block 2012,G5040,,,S,27633,0,35.2026685,-80.8306922,750,37,119,2701,2012,3.71E+14,0,0,0,0,0,0,0,0
37,119,5842,3009,3.71E+14,Block 3009,G5040,,,S,94697,0,35.0579839,-80.8068947,750,37,119,5842,3009,3.71E+14,103,96,7,1,83,78,5,1
37,119,600,1026,3.71E+14,Block 1026,G5040,,,S,675,0,35.2215558,-80.8301234,750,37,119,600,1026,3.71E+14,0,0,0,0,0,0,0,0
37,119,4400,2057,3.71E+14,Block 2057,G5040,,,S,46437,0,35.2762578,-80.8898365,750,37,119,4400,2057,3.71E+14,0,0,0,0,0,0,0,0
37,119,2500,2013,3.71E+14,Block 2013,G5040,,,S,8741,0,35.2203018,-80.8263907,750,37,119,2500,2013,3.71E+14,0,0,0,0,0,0,0,0
37,119,2500,1019,3.71E+14,Block 1019,G5040,,,S,83720,0,35.2121928,-80.8240499,750,37,119,2500,1019,3.71E+14,0,0,0,0,0,0,0,0
37,119,2500,1008,3.71E+14,Block 1008,G5040,,,S,28955,0,35.2158825,-80.8185861,750,37,119,2500,1008,3.71E+14,68,66,1,3,55,53,1,1
37,119,2500,1010,3.71E+14,Block 1010,G5040,,,S,33781,0,35.2135368,-80.8184146,750,37,119,2500,1010,3.71E+14,33,30,1,0,26,24,1,0
37,119,2600,1027,3.71E+14,Block 1027,G5040,,,S,38421,0,35.2084485,-80.8287854,750,37,119,2600,1027,3.71E+14,171,134,20,4,157,127,14,4
37,119,2400,3013,3.71E+14,Block 3013,G5040,,,S,12630,0,35.2054707,-80.8234471,750,37,119,2400,3013,3.71E+14,22,21,0,1,19,18,0,1
37,119,1914,1004,3.71E+14,Block 1004,G5040,,,S,149244,0,35.1856592,-80.7602226,750,37,119,1914,1004,3.71E+14,31,21,6,15,27,18,6,11
37,119,1919,2004,3.71E+14,Block 2004,G5040,,,S,43762,0,35.1930554,-80.756502,750,37,119,1919,2004,3.71E+14,87,44,26,14,70,40,20,9
37,119,1919,2005,3.71E+14,Block 2005,G5040,,,S,26491,0,35.1922182,-80.7579459,750,37,119,1919,2005,3.71E+14,40,21,14,0,33,18,10,0
37,119,1914,2014,3.71E+14,Block 2014,G5040,,,S,36793,0,35.1732867,-80.7612628,750,37,119,1914,2014,3.71E+14,38,27,5,2,31,25,3,1
37,119,1920,1007,3.71E+14,Block 1007,G5040,,,S,25759,0,35.1847827,-80.7478239,750,37,119,1920,1007,3.71E+14,75,14,48,4,51,14,30,4
37,119,1910,2008,3.71E+14,Block 2008,G5040,,,S,79658,0,35.1946576,-80.7337135,750,37,119,1910,2008,3.71E+14,103,44,41,21,86,39,30,14
37,119,2003,2000,3.71E+14,Block 2000,G5040,,,S,34195,0,35.1673187,-80.7710379,750,37,119,2003,2000,3.71E+14,47,36,5,6,29,24,3,2
37,119,5913,2004,3.71E+14,Block 2004,G5040,,,S,30214,0,35.1460608,-80.9544853,750,37,119,5913,2004,3.71E+14,61,31,13,7,38,20,10,5
37,119,5913,2015,3.71E+14,Block 2015,G5040,,,S,85488,0,35.14141,-80.9512107,750,37,119,5913,2015,3.71E+14,126,62,30,29,96,53,23,17
37,119,5837,2009,3.71E+14,Block 2009,G5040,,,S,3069,0,35.0403878,-80.8522144,750,37,119,5837,2009,3.71E+14,2,0,0,0,2,0,0,0
37,119,6006,2014,3.71E+14,Block 2014,G5040,,,S,4055,0,35.2796205,-80.9651798,750,37,119,6006,2014,3.71E+14,0,0,0,0,0,0,0,0
37,119,5307,1009,3.71E+14,Block 1009,G5040,,,S,9267,0,35.2819734,-80.7740054,750,37,119,5307,1009,3.71E+14,14,2,12,2,9,2,7,2
37,119,5307,1010,3.71E+14,Block 1010,G5040,,,S,18295,0,35.281548,-80.7755245,750,37,119,5307,1010,3.71E+14,52,0,42,5,32,0,28,2
37,119,4400,2046,3.71E+14,Block 2046,G5040,,,S,91790,0,35.2900915,-80.8885809,750,37,119,4400,2046,3.71E+14,88,43,43,0,68,37,29,0
37,119,1920,1000,3.71E+14,Block 1000,G5040,,,S,18709,0,35.185386,-80.7360215,750,37,119,1920,1000,3.71E+14,24,1,21,0,13,1,12,0
37,119,5520,1004,3.71E+14,Block 1004,G5040,,,S,63890,0,35.3464596,-80.747846,750,37,119,5520,1004,3.71E+14,155,14,102,3,112,10,69,3
37,119,6103,1037,3.71E+14,Block 1037,G5040,,,S,50639,0,35.336827,-80.9399718,750,37,119,6103,1037,3.71E+14,3,3,0,0,3,3,0,0
37,119,5509,1007,3.71E+14,Block 1007,G5040,,,S,176470,0,35.3604936,-80.8028278,750,37,119,5509,1007,3.71E+14,119,61,40,9,84,43,30,5
37,119,3007,2018,3.71E+14,Block 2018,G5040,,,S,20302,0,35.1197596,-80.8032161,750,37,119,3007,2018,3.71E+14,19,19,0,5,12,12,0,1
37,119,1100,1014,3.71E+14,Block 1014,G5040,,,S,21915,0,35.2173694,-80.8105691,750,37,119,1100,1014,3.71E+14,0,0,0,0,0,0,0,0
37,119,5914,1007,3.71E+14,Block 1007,G5040,,,S,34065,0,35.1088391,-80.9787129,750,37,119,5914,1007,3.71E+14,102,39,45,21,78,36,31,15
37,119,5832,1005,3.71E+14,Block 1005,G5040,,,S,163244,0,35.1015351,-80.7678906,750,37,119,5832,1005,3.71E+14,224,193,5,3,158,134,5,1
37,119,5307,2005,3.71E+14,Block 2005,G5040,,,S,10211,0,35.2814113,-80.7707088,750,37,119,5307,2005,3.71E+14,36,4,22,14,24,2,15,9
37,119,5520,2018,3.71E+14,Block 2018,G5040,,,S,20152,0,35.3556121,-80.7452502,750,37,119,5520,2018,3.71E+14,48,24,17,8,38,22,10,8
37,119,5520,2011,3.71E+14,Block 2011,G5040,,,S,59109,0,35.356461,-80.7441749,750,37,119,5520,2011,3.71E+14,173,73,72,25,114,57,43,15
37,119,5716,2000,3.71E+14,Block 2000,G5040,,,S,178505,0,35.174443,-80.7128735,750,37,119,5716,2000,3.71E+14,468,140,245,105,293,105,142,63
37,119,5815,1008,3.71E+14,Block 1008,G5040,,,S,14417,0,35.0788377,-80.8103656,750,37,119,5815,1008,3.71E+14,16,15,0,3,6,5,0,1
37,119,1801,1003,3.71E+14,Block 1003,G5040,,,S,21222,0,35.2056501,-80.8056375,750,37,119,1801,1003,3.71E+14,35,24,11,5,31,24,7,2
37,119,2905,2004,3.71E+14,Block 2004,G5040,,,S,43862,0,35.1663693,-80.8281039,750,37,119,2905,2004,3.71E+14,50,49,0,0,33,32,0,0
37,119,3806,4024,3.71E+14,Block 4024,G5040,,,S,26036,0,35.1699799,-80.8936296,750,37,119,3806,4024,3.71E+14,126,0,124,0,56,0,55,0
37,119,6006,2004,3.71E+14,Block 2004,G5040,,,S,76998,0,35.2814436,-80.9570669,750,37,119,6006,2004,3.71E+14,21,15,6,5,18,12,6,2
37,119,1917,2006,3.71E+14,Block 2006,G5040,,,S,27411,0,35.2097807,-80.6847086,750,37,119,1917,2006,3.71E+14,53,26,13,13,31,18,5,8
37,119,6010,1029,3.71E+14,Block 1029,G5040,,,S,31557,0,35.2990137,-80.9490337,750,37,119,6010,1029,3.71E+14,29,18,8,0,27,17,7,0
37,119,6107,1003,3.71E+14,Block 1003,G5040,,,S,25299,0,35.3450036,-80.8620852,750,37,119,6107,1003,3.71E+14,20,11,9,1,17,11,6,1
37,119,5614,2016,3.71E+14,Block 2016,G5040,,,S,80299,0,35.3051709,-80.7022538,750,37,119,5614,2016,3.71E+14,202,65,122,14,133,46,78,11
37,119,5614,2011,3.71E+14,Block 2011,G5040,,,S,32554,0,35.3069257,-80.7024126,750,37,119,5614,2011,3.71E+14,74,26,38,10,44,15,22,6
37,119,3806,1021,3.71E+14,Block 1021,G5040,,,S,29948,0,35.1472003,-80.9250063,750,37,119,3806,1021,3.71E+14,14,0,9,5,11,0,8,3
37,119,6010,1014,3.71E+14,Block 1014,G5040,,,S,236444,0,35.305629,-80.9517303,750,37,119,6010,1014,3.71E+14,94,81,3,1,75,67,3,1
37,119,4304,1009,3.71E+14,Block 1009,G5040,,,S,105384,0,35.2624968,-80.9150779,750,37,119,4304,1009,3.71E+14,40,5,30,0,26,5,17,0
37,119,5521,3036,3.71E+14,Block 3036,G5040,,,S,17648,0,35.3463886,-80.7042831,750,37,119,5521,3036,3.71E+14,50,4,41,0,32,3,25,0
37,119,3106,1013,3.71E+14,Block 1013,G5040,,,S,20049,0,35.1433439,-80.8754939,750,37,119,3106,1013,3.71E+14,19,11,5,8,17,11,3,6
37,119,2003,2012,3.71E+14,Block 2012,G5040,,,S,121870,0,35.1595623,-80.7639461,750,37,119,2003,2012,3.71E+14,139,132,2,1,114,108,2,1
37,119,3017,2005,3.71E+14,Block 2005,G5040,,,S,25458,0,35.0928363,-80.8013544,750,37,119,3017,2005,3.71E+14,21,19,2,0,15,13,2,0
37,119,1918,1007,3.71E+14,Block 1007,G5040,,,S,52286,0,35.1964455,-80.7667552,750,37,119,1918,1007,3.71E+14,25,8,8,8,14,7,4,3
37,119,2500,2018,3.71E+14,Block 2018,G5040,,,S,24500,0,35.2192719,-80.8197975,750,37,119,2500,2018,3.71E+14,63,56,3,0,60,53,3,0
37,119,2500,2017,3.71E+14,Block 2017,G5040,,,S,20097,0,35.2196591,-80.8213632,750,37,119,2500,2017,3.71E+14,49,46,0,4,40,38,0,3
37,119,4400,2027,3.71E+14,Block 2027,G5040,,,S,18723,0,35.2846485,-80.8689445,750,37,119,4400,2027,3.71E+14,46,1,40,2,32,1,28,2
37,119,4400,2020,3.71E+14,Block 2020,G5040,,,S,9716,0,35.2855931,-80.8686775,750,37,119,4400,2020,3.71E+14,36,0,31,9,25,0,23,4
37,119,5610,2004,3.71E+14,Block 2004,G5040,,,S,198020,0,35.3174644,-80.6984574,750,37,119,5610,2004,3.71E+14,295,101,143,32,235,84,114,22
37,119,5611,1015,3.71E+14,Block 1015,G5040,,,S,12713,0,35.3298695,-80.7026423,750,37,119,5611,1015,3.71E+14,29,1,24,5,17,1,14,3
37,119,6010,2007,3.71E+14,Block 2007,G5040,,,S,16849,0,35.288116,-80.9302629,750,37,119,6010,2007,3.71E+14,20,3,17,0,14,3,11,0
37,119,6010,4008,3.71E+14,Block 4008,G5040,,,S,476657,0,35.2770743,-80.9060556,750,37,119,6010,4008,3.71E+14,161,42,116,1,114,39,73,1
37,119,6008,1008,3.71E+14,Block 1008,G5040,,,S,26109,0,35.3000557,-80.9796319,750,37,119,6008,1008,3.71E+14,37,29,6,4,29,22,5,3
37,119,5524,3005,3.71E+14,Block 3005,G5040,,,S,30824,0,35.3031706,-80.79612,750,37,119,5524,3005,3.71E+14,37,22,14,5,27,16,10,2
37,119,6007,2039,3.71E+14,Block 2039,G5040,,,S,12112,0,35.3182033,-80.9647359,750,37,119,6007,2039,3.71E+14,13,5,8,0,7,4,3,0
37,119,3016,1011,3.71E+14,Block 1011,G5040,,,S,16864,0,35.1085234,-80.777442,750,37,119,3016,1011,3.71E+14,19,15,4,0,14,12,2,0
37,119,3016,1008,3.71E+14,Block 1008,G5040,,,S,50097,0,35.1118146,-80.7773017,750,37,119,3016,1008,3.71E+14,81,68,9,5,49,43,4,3
37,119,5837,1019,3.71E+14,Block 1019,G5040,,,S,26040,0,35.0538427,-80.8662393,750,37,119,5837,1019,3.71E+14,70,60,8,3,49,43,4,1
37,119,6009,2001,3.71E+14,Block 2001,G5040,,,S,42171,0,35.3008535,-80.9600397,750,37,119,6009,2001,3.71E+14,77,56,21,3,54,41,13,1
37,119,5619,1017,3.71E+14,Block 1017,G5040,,,S,20755,0,35.2475398,-80.6778285,750,37,119,5619,1017,3.71E+14,26,3,21,3,17,2,14,1
37,119,5620,1023,3.71E+14,Block 1023,G5040,,,S,88024,0,35.2296195,-80.6847855,750,37,119,5620,1023,3.71E+14,217,48,129,51,142,37,84,34
37,119,5619,2015,3.71E+14,Block 2015,G5040,,,S,83492,0,35.2541945,-80.6658639,750,37,119,5619,2015,3.71E+14,116,74,25,14,82,56,14,10
37,119,5619,1009,3.71E+14,Block 1009,G5040,,,S,24154,0,35.2578478,-80.6669596,750,37,119,5619,1009,3.71E+14,34,18,16,5,26,17,9,2
37,119,5618,1008,3.71E+14,Block 1008,G5040,,,S,18940,0,35.2721568,-80.6755174,750,37,119,5618,1008,3.71E+14,14,12,2,0,10,8,2,0
37,119,5521,1000,3.71E+14,Block 1000,G5040,,,S,241430,0,35.3273643,-80.7354311,750,37,119,5521,1000,3.71E+14,245,94,102,6,212,90,79,4
37,119,1400,1007,3.71E+14,Block 1007,G5040,,,S,56425,0,35.2477951,-80.7955638,750,37,119,1400,1007,3.71E+14,122,101,16,1,116,97,15,1
37,119,1400,1017,3.71E+14,Block 1017,G5040,,,S,20451,0,35.2468362,-80.7955714,750,37,119,1400,1017,3.71E+14,1,0,0,0,1,0,0,0
37,119,1400,1025,3.71E+14,Block 1025,G5040,,,S,12528,0,35.2468544,-80.7977887,750,37,119,1400,1025,3.71E+14,78,65,9,0,73,62,8,0
37,119,5613,1025,3.71E+14,Block 1025,G5040,,,S,28056,0,35.2757593,-80.728993,750,37,119,5613,1025,3.71E+14,0,0,0,0,0,0,0,0
37,119,5613,1021,3.71E+14,Block 1021,G5040,,,S,83550,0,35.2758689,-80.733377,750,37,119,5613,1021,3.71E+14,14,3,11,0,11,3,8,0
37,119,3106,2004,3.71E+14,Block 2004,G5040,,,S,15782,0,35.1465707,-80.8662925,750,37,119,3106,2004,3.71E+14,85,67,8,6,73,61,5,5
37,119,6107,1015,3.71E+14,Block 1015,G5040,,,S,1558,0,35.3391765,-80.8606194,750,37,119,6107,1015,3.71E+14,4,0,4,0,2,0,2,0
37,119,5620,1005,3.71E+14,Block 1005,G5040,,,S,114743,0,35.2349686,-80.681618,750,37,119,5620,1005,3.71E+14,281,76,141,92,192,52,98,61
37,119,2906,3019,3.71E+14,Block 3019,G5040,,,S,33143,0,35.1524277,-80.8283133,750,37,119,2906,3019,3.71E+14,185,148,20,4,166,130,19,4
37,119,5909,2018,3.71E+14,Block 2018,G5040,,,S,6330,0,35.1431683,-80.9750542,750,37,119,5909,2018,3.71E+14,84,38,37,20,70,33,31,17
37,119,5915,1023,3.71E+14,Block 1023,G5040,,,S,10950,0,35.1321054,-80.9374705,750,37,119,5915,1023,3.71E+14,110,56,50,5,105,54,47,4
37,119,5915,1014,3.71E+14,Block 1014,G5040,,,S,11723,0,35.1355278,-80.9340418,750,37,119,5915,1014,3.71E+14,49,31,8,8,41,27,7,5
37,119,5716,1006,3.71E+14,Block 1006,G5040,,,S,14215,0,35.1630274,-80.7268431,750,37,119,5716,1006,3.71E+14,20,7,13,0,14,6,8,0
37,119,5716,2002,3.71E+14,Block 2002,G5040,,,S,4972,0,35.1748018,-80.7096837,750,37,119,5716,2002,3.71E+14,38,3,35,0,23,3,20,0
37,119,5523,3009,3.71E+14,Block 3009,G5040,,,S,4429,0,35.3234868,-80.7467576,750,37,119,5523,3009,3.71E+14,23,6,15,0,17,6,10,0
37,119,5510,2012,3.71E+14,Block 2012,G5040,,,S,22954,0,35.3169762,-80.8278309,750,37,119,5510,2012,3.71E+14,35,0,29,10,20,0,18,3
37,119,4305,2008,3.71E+14,Block 2008,G5040,,,S,14542,0,35.2455512,-80.9079149,750,37,119,4305,2008,3.71E+14,41,5,22,19,26,3,13,13
37,119,5716,2012,3.71E+14,Block 2012,G5040,,,S,58688,0,35.1730309,-80.7085199,750,37,119,5716,2012,3.71E+14,3,3,0,0,2,2,0,0
37,119,5517,1011,3.71E+14,Block 1011,G5040,,,S,38224,0,35.3789431,-80.7807585,750,37,119,5517,1011,3.71E+14,123,25,51,13,78,17,35,6
37,119,3204,3009,3.71E+14,Block 3009,G5040,,,S,31634,0,35.1730857,-80.8504533,750,37,119,3204,3009,3.71E+14,0,0,0,0,0,0,0,0
37,119,5519,2020,3.71E+14,Block 2020,G5040,,,S,11627,0,35.3727137,-80.7391439,750,37,119,5519,2020,3.71E+14,45,22,20,2,44,22,19,2
37,119,3106,2008,3.71E+14,Block 2008,G5040,,,S,5309,0,35.143591,-80.8629887,750,37,119,3106,2008,3.71E+14,0,0,0,0,0,0,0,0
37,119,5519,2003,3.71E+14,Block 2003,G5040,,,S,5235,0,35.3818936,-80.7454597,750,37,119,5519,2003,3.71E+14,0,0,0,0,0,0,0,0
37,119,5614,2000,3.71E+14,Block 2000,G5040,,,S,23378,0,35.307079,-80.6961456,750,37,119,5614,2000,3.71E+14,0,0,0,0,0,0,0,0
37,119,5523,3007,3.71E+14,Block 3007,G5040,,,S,4442,0,35.3281372,-80.7441762,750,37,119,5523,3007,3.71E+14,15,6,9,0,14,6,8,0
37,119,5524,1001,3.71E+14,Block 1001,G5040,,,S,882141,0,35.3075768,-80.7686326,750,37,119,5524,1001,3.71E+14,236,55,61,8,198,52,45,7
37,119,5829,1013,3.71E+14,Block 1013,G5040,,,S,543,0,35.0980103,-80.8773598,750,37,119,5829,1013,3.71E+14,0,0,0,0,0,0,0,0
37,119,1100,1018,3.71E+14,Block 1018,G5040,,,S,23451,0,35.2147508,-80.8030923,750,37,119,1100,1018,3.71E+14,17,17,0,0,16,16,0,0
37,119,5511,3009,3.71E+14,Block 3009,G5040,,,S,989,0,35.3313782,-80.808194,750,37,119,5511,3009,3.71E+14,0,0,0,0,0,0,0,0
37,119,5838,3019,3.71E+14,Block 3019,G5040,,,S,0,1199,35.0234061,-80.8472926,750,37,119,5838,3019,3.71E+14,0,0,0,0,0,0,0,0
37,119,5838,3015,3.71E+14,Block 3015,G5040,,,S,7385,0,35.026825,-80.8406014,750,37,119,5838,3015,3.71E+14,33,31,2,0,31,29,2,0
37,119,5838,3029,3.71E+14,Block 3029,G5040,,,S,3681,0,35.0260931,-80.8489066,750,37,119,5838,3029,3.71E+14,46,16,15,4,31,12,9,2
37,119,5914,1008,3.71E+14,Block 1008,G5040,,,S,5386,0,35.1097028,-80.9777801,750,37,119,5914,1008,3.71E+14,7,5,0,0,7,5,0,0
37,119,5910,1022,3.71E+14,Block 1022,G5040,,,S,11045,0,35.1052202,-80.9923496,750,37,119,5910,1022,3.71E+14,79,38,34,3,68,34,28,2
37,119,5846,1000,3.71E+14,Block 1000,G5040,,,S,210001,0,35.0458859,-80.7832485,750,37,119,5846,1000,3.71E+14,215,193,8,16,136,120,6,9
37,119,6107,2019,3.71E+14,Block 2019,G5040,,,S,0,1393,35.3408802,-80.8560724,750,37,119,6107,2019,3.71E+14,0,0,0,0,0,0,0,0
37,119,6107,2020,3.71E+14,Block 2020,G5040,,,S,2861,0,35.3426156,-80.8574475,750,37,119,6107,2020,3.71E+14,0,0,0,0,0,0,0,0
37,119,6006,2018,3.71E+14,Block 2018,G5040,,,S,4009,0,35.2716084,-80.9608754,750,37,119,6006,2018,3.71E+14,0,0,0,0,0,0,0,0
37,119,5910,1036,3.71E+14,Block 1036,G5040,,,S,8612,0,35.098428,-81.0033088,750,37,119,5910,1036,3.71E+14,14,5,5,7,11,5,4,5
37,119,2906,2009,3.71E+14,Block 2009,G5040,,,S,273997,0,35.1547633,-80.8407465,750,37,119,2906,2009,3.71E+14,273,254,12,4,250,232,11,3
37,119,2400,2006,3.71E+14,Block 2006,G5040,,,S,10431,0,35.204465,-80.8131904,750,37,119,2400,2006,3.71E+14,31,28,3,0,25,24,1,0
37,119,6007,1022,3.71E+14,Block 1022,G5040,,,S,0,283,35.3161956,-80.9708855,750,37,119,6007,1022,3.71E+14,0,0,0,0,0,0,0,0
37,119,5521,3049,3.71E+14,Block 3049,G5040,,,S,160528,0,35.337999,-80.7196196,750,37,119,5521,3049,3.71E+14,195,89,80,18,169,88,59,14
37,119,5614,1012,3.71E+14,Block 1012,G5040,,,S,33993,0,35.306462,-80.693406,750,37,119,5614,1012,3.71E+14,0,0,0,0,0,0,0,0
37,119,500,3012,3.71E+14,Block 3012,G5040,,,S,7248,0,35.2297501,-80.8542297,750,37,119,500,3012,3.71E+14,37,27,8,0,34,25,8,0
37,119,5844,1015,3.71E+14,Block 1015,G5040,,,S,24689,0,35.0245445,-80.8262972,750,37,119,5844,1015,3.71E+14,70,52,5,4,44,35,4,3
37,119,5838,3049,3.71E+14,Block 3049,G5040,,,S,7673,0,35.0259224,-80.8400448,750,37,119,5838,3049,3.71E+14,0,0,0,0,0,0,0,0
37,119,5615,1024,3.71E+14,Block 1024,G5040,,,S,33286,0,35.2847088,-80.6787825,750,37,119,5615,1024,3.71E+14,17,10,7,2,15,8,7,2
37,119,5619,1004,3.71E+14,Block 1004,G5040,,,S,112814,0,35.2605245,-80.667742,750,37,119,5619,1004,3.71E+14,154,57,86,17,100,38,56,7
37,119,6106,2013,3.71E+14,Block 2013,G5040,,,S,393,0,35.3616149,-80.8534507,750,37,119,6106,2013,3.71E+14,0,0,0,0,0,0,0,0
37,119,980100,1027,3.71E+14,Block 1027,G5040,,,S,130400,0,35.2298326,-80.9660795,750,37,119,980100,1027,3.71E+14,0,0,0,0,0,0,0,0
37,119,6006,3004,3.71E+14,Block 3004,G5040,,,S,116845,0,35.2508738,-80.9639993,750,37,119,6006,3004,3.71E+14,0,0,0,0,0,0,0,0
37,119,980100,1012,3.71E+14,Block 1012,G5040,,,S,105925,0,35.2067963,-80.9599826,750,37,119,980100,1012,3.71E+14,0,0,0,0,0,0,0,0
37,119,5906,2025,3.71E+14,Block 2025,G5040,,,S,541460,586,35.2341564,-80.9648328,750,37,119,5906,2025,3.71E+14,0,0,0,0,0,0,0,0
37,119,5906,2026,3.71E+14,Block 2026,G5040,,,S,146208,0,35.2314742,-80.9677975,750,37,119,5906,2026,3.71E+14,0,0,0,0,0,0,0,0
37,119,5906,4001,3.71E+14,Block 4001,G5040,,,S,400401,0,35.2160315,-80.9763405,750,37,119,5906,4001,3.71E+14,57,56,0,0,43,43,0,0
37,119,5906,1034,3.71E+14,Block 1034,G5040,,,S,408439,0,35.2401618,-81.0059565,750,37,119,5906,1034,3.71E+14,0,0,0,0,0,0,0,0
37,119,5906,1066,3.71E+14,Block 1066,G5040,,,S,38403,0,35.2379891,-80.9904111,750,37,119,5906,1066,3.71E+14,54,25,22,3,43,22,16,3
37,119,6006,3008,3.71E+14,Block 3008,G5040,,,S,2822,0,35.2494482,-80.9696594,750,37,119,6006,3008,3.71E+14,0,0,0,0,0,0,0,0
37,119,6006,3005,3.71E+14,Block 3005,G5040,,,S,105,0,35.2533257,-80.9672727,750,37,119,6006,3005,3.71E+14,0,0,0,0,0,0,0,0
37,119,6006,3009,3.71E+14,Block 3009,G5040,,,S,566,0,35.2490975,-80.968744,750,37,119,6006,3009,3.71E+14,0,0,0,0,0,0,0,0
37,119,5906,4016,3.71E+14,Block 4016,G5040,,,S,120045,0,35.1888591,-80.9706192,750,37,119,5906,4016,3.71E+14,0,0,0,0,0,0,0,0
37,119,5906,1045,3.71E+14,Block 1045,G5040,,,S,16232,0,35.2291466,-80.9995768,750,37,119,5906,1045,3.71E+14,4,4,0,0,4,4,0,0
37,119,5906,1049,3.71E+14,Block 1049,G5040,,,S,39388,0,35.2275241,-80.9979452,750,37,119,5906,1049,3.71E+14,7,2,5,0,5,2,3,0
37,119,5906,1055,3.71E+14,Block 1055,G5040,,,S,14294,0,35.2307204,-80.9938375,750,37,119,5906,1055,3.71E+14,10,9,1,0,9,8,1,0
37,119,5906,3016,3.71E+14,Block 3016,G5040,,,S,600112,0,35.1870848,-80.9953975,750,37,119,5906,3016,3.71E+14,0,0,0,0,0,0,0,0
